time,state,x,y,theta,wp_x,wp_y,distance
30.560000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
30.592000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
30.624000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
30.656000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
30.688000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
30.720000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
30.752000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
30.784000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
30.816000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
30.848000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
30.880000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
30.912000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
30.944000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
30.976000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
31.008000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
31.040000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
31.072000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
31.104000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
31.136000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
31.168000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
31.200000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
31.232000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
31.264000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
31.296000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
31.328000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
31.360000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
31.392000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
31.424000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
31.456000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
31.488000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
31.520000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
31.552000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
31.584000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
31.616000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
31.648000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
31.680000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
31.712000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
31.744000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
31.776000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
31.808000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
31.840000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
31.872000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
31.904000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
31.936000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
31.968000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
32.000000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
32.032000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
32.064000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
32.096000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
32.128000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
32.160000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
32.192000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
32.224000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
32.256000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
32.288000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
32.320000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
32.352000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
32.384000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
32.416000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
32.448000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
32.480000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
32.512000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
32.544000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
32.576000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
32.608000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
32.640000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
32.672000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
32.704000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
32.736000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
32.768000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
32.800000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
32.832000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
32.864000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
32.896000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
32.928000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
32.960000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
32.992000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
33.024000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
33.056000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
33.088000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
33.120000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
33.152000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
33.184000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
33.216000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
33.248000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
33.280000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
33.312000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
33.344000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
33.376000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
33.408000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
33.440000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
33.472000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
33.504000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
33.536000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
33.568000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
33.600000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
33.632000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
33.664000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
33.696000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
33.728000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
33.760000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
33.792000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
33.824000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
33.856000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
33.888000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
33.920000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
33.952000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
33.984000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
34.016000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
34.048000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
34.080000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
34.112000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
34.144000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
34.176000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
34.208000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
34.240000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
34.272000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
34.304000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
34.336000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
34.368000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
34.400000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
34.432000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
34.464000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
34.496000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
34.528000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
34.560000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
34.592000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
34.624000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
34.656000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
34.688000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
34.720000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
34.752000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
34.784000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
34.816000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
34.848000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
34.880000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
34.912000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
34.944000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
34.976000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
35.008000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
35.040000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
35.072000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
35.104000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
35.136000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
35.168000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
35.200000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
35.232000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
35.264000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
35.296000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
35.328000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
35.360000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
35.392000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
35.424000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
35.456000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
35.488000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
35.520000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
35.552000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
35.584000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
35.616000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
35.648000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
35.680000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
35.712000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
35.744000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
35.776000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
35.808000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
35.840000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
35.872000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
35.904000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
35.936000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
35.968000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
36.000000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
36.032000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
36.064000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
36.096000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
36.128000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
36.160000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
36.192000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
36.224000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
36.256000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
36.288000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
36.320000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
36.352000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
36.384000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
36.416000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
36.448000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
36.480000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
36.512000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
36.544000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
36.576000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
36.608000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
36.640000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
36.672000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
36.704000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
36.736000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
36.768000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
36.800000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
36.832000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
36.864000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
36.896000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
36.928000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
36.960000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
36.992000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
37.024000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
37.056000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
37.088000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
37.120000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
37.152000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
37.184000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
37.216000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
37.248000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
37.280000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
37.312000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
37.344000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
37.376000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
37.408000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
37.440000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
37.472000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
37.504000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
37.536000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
37.568000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
37.600000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
37.632000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
37.664000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
37.696000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
37.728000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
37.760000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
37.792000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
37.824000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
37.856000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
37.888000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
37.920000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
37.952000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
37.984000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
38.016000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
38.048000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
38.080000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
38.112000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
38.144000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
38.176000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
38.208000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
38.240000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
38.272000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
38.304000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
38.336000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
38.368000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
38.400000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
38.432000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
38.464000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
38.496000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
38.528000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
38.560000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
38.592000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
38.624000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
38.656000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
38.688000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
38.720000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
38.752000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
38.784000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
38.816000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
38.848000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
38.880000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
38.912000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
38.944000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
38.976000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
39.008000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
39.040000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
39.072000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
39.104000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
39.136000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
39.168000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
39.200000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
39.232000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
39.264000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
39.296000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
39.328000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
39.360000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
39.392000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
39.424000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
39.456000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
39.488000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
39.520000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
39.552000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
39.584000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
39.616000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
39.648000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
39.680000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
39.712000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
39.744000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
39.776000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
39.808000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
39.840000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
39.872000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
39.904000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
39.936000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
39.968000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
40.000000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
40.032000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
40.064000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
40.096000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
40.128000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
40.160000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
40.192000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
40.224000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
40.256000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
40.288000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
40.320000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
40.352000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
40.384000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
40.416000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
40.448000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
40.480000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
40.512000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
40.544000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
40.576000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
40.608000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
40.640000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
40.672000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
40.704000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
40.736000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
40.768000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
40.800000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
40.832000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
40.864000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
40.896000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
40.928000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
40.960000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
40.992000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
41.024000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
41.056000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
41.088000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
41.120000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
41.152000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
41.184000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
41.216000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
41.248000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
41.280000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
41.312000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
41.344000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
41.376000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
41.408000,STOP,0.000081,-0.003249,-1.452587,0.000000,0.000000,0.003250
