time,ds0,ds1,ds2,ds3,ds4,ds5,ds6,ds7,ls0,ls1,ls2,ls3,ls4,ls5,ls6,ls7,ds_f0,ds_f1,ds_f2,ds_f3,ds_f4,ds_f5,ds_f6,ds_f7,ls_f0,ls_f1,ls_f2,ls_f3,ls_f4,ls_f5,ls_f6,ls_f7,phil,phir
26.208,0.206036194,0.201736757,0.206054448,0.205443225,0.216950756,0.212550683,0.197500027,0.208046137,0,0,1.598732357,0,0,2.581046704,1.737963058,0.257070645,0.210780722,0.204746141,0.216594798,0.219372693,0.22080046,0.208926072,0.20814526,0.212588466,0,0,1.581909147,0,0,2.53277311,1.739578662,0.287773515,2.795651855,2.510340201
26.24,0.199832543,0.217814265,0.213553054,0.203143372,0.207081613,0.221730352,0.204542566,0.208508133,0,0,1.565964686,0,0,2.535720332,1.71999294,0.245650422,0.207334069,0.208380596,0.216320831,0.216621961,0.218051845,0.213261321,0.20495867,0.211970869,0,0,1.584428051,0,0,2.535065057,1.738864806,0.273992171,2.781956674,2.509809139
26.272,0.19043732,0.211172629,0.201162033,0.200380233,0.207920872,0.206353073,0.205384663,0.209926643,0,0,1.571832053,0,0,2.588292229,1.694312827,0.238756275,0.200621024,0.210554117,0.21177836,0.213350709,0.218135214,0.214485414,0.205204133,0.212957647,0,0,1.580400749,0,0,2.547096708,1.72373262,0.261754521,2.778801019,2.507352806
26.304,0.206532309,0.198074087,0.223767946,0.205032302,0.211110515,0.220005171,0.207475505,0.209198334,0,0,1.567362508,0,0,2.561553088,1.698794858,0.225812084,0.19937889,0.208484884,0.214287847,0.21180067,0.214060124,0.217053477,0.20689437,0.211488917,0,0,1.581800434,0,0,2.558172532,1.716175207,0.249268825,2.767117203,2.504563236
26.336,0.215262857,0.207267588,0.19138848,0.206923872,0.220236326,0.216726229,0.202986105,0.215753111,0,0,1.531988267,0,0,2.567504527,1.718692123,0.213806627,0.203620245,0.207213065,0.207185192,0.204184601,0.212660016,0.215473102,0.203577773,0.210286472,0,0,1.567175974,0,0,2.566823376,1.713951161,0.236219211,2.758200709,2.510662654
26.368,0.21006157,0.218545361,0.21069863,0.202154168,0.200367765,0.212974275,0.219382018,0.215118935,0,0,1.517301753,0,0,2.581605166,1.70100233,0.205719665,0.20442532,0.210574786,0.208114028,0.20352679,0.209343418,0.21555782,0.207954171,0.211701031,0,0,1.550889853,0,0,2.566935068,1.706559016,0.225949015,2.742834881,2.504786978
26.4,0.195204509,0.199213354,0.202946149,0.217923061,0.208845346,0.209172445,0.232217221,0.203724501,0,0,1.512791081,0,0,2.575564392,1.702617946,0.19321414,0.203499713,0.206854604,0.205992648,0.206482727,0.209696165,0.213046239,0.213489102,0.210744305,0,0,1.540255132,0,0,2.574903881,1.703084017,0.215461759,2.739114794,2.502720354
26.432,0.211026125,0.199839952,0.21555247,0.211913809,0.221027436,0.202842253,0.22384034,0.213239109,0,0,1.499576628,0,0,2.55255435,1.681162519,0.179253449,0.207617474,0.204588068,0.208870735,0.208789443,0.212317478,0.212344075,0.217180238,0.211406798,0,0,1.525804047,0,0,2.567756305,1.700453955,0.203561193,2.722484916,2.49906889
26.464,0.21330431,0.204375956,0.207632073,0.189612604,0.210884099,0.19644631,0.201874729,0.215602146,0,0,1.483855528,0,0,2.577383532,1.677736253,0.170429477,0.208971874,0.205848442,0.20564356,0.205705503,0.212272194,0.207632302,0.216060083,0.21268756,0,0,1.509102651,0,0,2.570922393,1.696242234,0.192484672,2.712020795,2.503620055
26.496,0.218593457,0.232949553,0.219973058,0.20968949,0.22894287,0.213393374,0.215815074,0.227262486,0,0,1.477462321,0,0,2.570984577,1.684186804,0.163526799,0.209637994,0.210984835,0.211360476,0.206258626,0.214013503,0.206965731,0.218625876,0.214989435,0,0,1.498197462,0,0,2.571618403,1.68934117,0.182428706,2.690445401,2.499418957
26.528,0.212756654,0.23262665,0.21465279,0.20802385,0.216090275,0.221870184,0.195226332,0.210410563,0,0,1.471839063,0,0,2.563846614,1.654153986,0.152334962,0.210177011,0.213801093,0.212151308,0.207432563,0.217158005,0.208744913,0.213794739,0.214047761,0,0,1.489104924,0,0,2.568066693,1.679971502,0.171751765,2.675622354,2.503412586
26.56,0.200918589,0.219631634,0.208588398,0.194179473,0.206575575,0.190885988,0.205824644,0.197780405,0,0,1.46858227,0,0,2.534845192,1.683687129,0.145988201,0.211319827,0.217884749,0.213279758,0.202683845,0.216704051,0.205087622,0.208516224,0.212858942,0,0,1.480263162,0,0,2.559922853,1.676185338,0.162306577,2.659822244,2.513537212
26.592,0.197814754,0.202716734,0.208870937,0.204507474,0.217077922,0.219484778,0.225790578,0.222249342,0,0,1.448456443,0,0,2.556294587,1.678127587,0.136400562,0.208677553,0.218460105,0.211943451,0.201202578,0.215914148,0.208416127,0.208906271,0.214660988,0,0,1.470039125,0,0,2.5606709,1.675578352,0.153736,2.654654891,2.508016613
26.624,0.215588346,0.212059984,0.222858505,0.216796447,0.203739238,0.232785095,0.203505472,0.228482684,0,0,1.420398585,0,0,2.543262733,1.659714125,0.130866315,0.20913436,0.219996911,0.214988738,0.206639347,0.214485176,0.215683884,0.20923242,0.217237096,0,0,1.457347736,0,0,2.553846741,1.671973926,0.145823368,2.641703359,2.4978466
26.656,0.215115103,0.219574654,0.208145955,0.1974181,0.224333435,0.207943489,0.216022285,0.196404313,0,0,1.415622173,0,0,2.603777637,1.643219466,0.124080394,0.208438689,0.217321931,0.212623317,0.204185069,0.213563289,0.214593907,0.209273862,0.211065462,0,0,1.444979707,0,0,2.560405353,1.663780459,0.137934087,2.639550149,2.505066769
26.688,0.240402311,0.224526157,0.21217037,0.200809797,0.212429799,0.202674493,0.203458631,0.21770939,0,0,1.404521962,0,0,2.57354245,1.667780714,0.11794367,0.213967821,0.215701833,0.212126833,0.202742258,0.212831194,0.210754769,0.210920322,0.212525227,0,0,1.431516287,0,0,2.56234452,1.666505804,0.131055828,2.629259342,2.505799682
26.72,0.201787707,0.205156841,0.231131133,0.213824433,0.226477093,0.2163158,0.198645901,0.216311108,0,0,1.397001257,0,0,2.554321789,1.670304242,0.108476787,0.214141644,0.212806874,0.21663538,0.20667125,0.216811497,0.215840731,0.209484573,0.216231367,0,0,1.417200084,0,0,2.566239839,1.663829227,0.123553546,2.619969647,2.498443328
26.752,0.188331093,0.230064601,0.217738307,0.21083736,0.198491795,0.206564456,0.210473042,0.20833513,0,0,1.392166523,0,0,2.545802222,1.648328138,0.104945984,0.212244912,0.218276447,0.218408854,0.207937227,0.213094272,0.213256667,0.206421066,0.213448525,0,0,1.4059421,0,0,2.564141366,1.657869337,0.11726263,2.608332417,2.506873742
26.784,0.202413117,0.219153294,0.195473415,0.21852285,0.211411385,0.217003461,0.230400314,0.205266723,0,0,1.380382678,0,0,2.566757076,1.686256835,0.099200798,0.209609866,0.219695109,0.212931836,0.208282508,0.214628701,0.21010034,0.211800034,0.208805333,0,0,1.397938919,0,0,2.568840235,1.663177879,0.110929527,2.608692715,2.509294293
26.816,0.235269461,0.196646535,0.207432691,0.217856783,0.207056991,0.219720296,0.22023794,0.225929347,0,0,1.370912711,0,0,2.520600303,1.670817881,0.090850295,0.213640738,0.215109486,0.212789183,0.212370245,0.211173412,0.212455701,0.212643165,0.21471034,0,0,1.388997026,0,0,2.552204768,1.668697562,0.104283507,2.602744101,2.500190794
26.848,0.230309238,0.212170574,0.215572665,0.210371659,0.210820149,0.205310033,0.202858998,0.217397959,0,0,1.360069928,0,0,2.63205926,1.665662615,0.08401666,0.211622123,0.212638369,0.213469642,0.214282617,0.210851482,0.212982809,0.212523239,0.214648053,0,0,1.380106619,0,0,2.56390813,1.668273942,0.097498105,2.599767971,2.499845899
26.88,0.222112554,0.201426164,0.199996449,0.202442678,0.215729159,0.19469907,0.219806863,0.211160926,0,0,1.361132956,0,0,2.600016279,1.666182097,0.077736426,0.215687093,0.211892234,0.207242705,0.212006266,0.208701896,0.208659463,0.216755431,0.213618017,0,0,1.372932959,0,0,2.573047028,1.667449513,0.091350033,2.596528001,2.500967088
26.912,0.229226537,0.213451226,0.210691302,0.198203734,0.209359912,0.219818912,0.217387165,0.205804035,0,0,1.358943206,0,0,2.583531446,1.655038063,0.071093653,0.223866181,0.208569559,0.205833304,0.209479541,0.210875519,0.211310354,0.218138256,0.213111798,0,0,1.366288296,0,0,2.580592873,1.668791498,0.084579566,2.586310522,2.497439591
26.944,0.204723546,0.223010887,0.22819148,0.189470923,0.194953813,0.206812633,0.211843597,0.206063946,0,0,1.334502846,0,0,2.585513749,1.697663643,0.064591457,0.224328267,0.209341077,0.212376917,0.203669155,0.207584005,0.209272189,0.214426913,0.213271243,0,0,1.357112329,0,0,2.584344207,1.67107286,0.077657698,2.571611437,2.503029656
26.976,0.18456411,0.194209512,0.204694073,0.18952718,0.209573365,0.226143022,0.197227307,0.225223476,0,0,1.329375533,0,0,2.547636993,1.671528581,0.05825205,0.214187197,0.208853673,0.211829194,0.198003235,0.20808728,0.210556734,0.209824786,0.213130069,0,0,1.348804894,0,0,2.589751545,1.671215,0.071138049,2.576267986,2.506488411
27.008,0.211106513,0.203819796,0.210578585,0.215861538,0.204058696,0.206955181,0.20544836,0.203829298,0,0,1.321315303,0,0,2.548421494,1.697788143,0.052877942,0.210346652,0.207183517,0.210830378,0.199101211,0.206734989,0.210885764,0.210342659,0.210416336,0,0,1.341053969,0,0,2.573023992,1.677640105,0.064910306,2.576549759,2.508355242
27.04,0.21364531,0.206837717,0.209235723,0.221365316,0.220088373,0.22424038,0.212295195,0.211296532,0,0,1.321469512,0,0,2.573656215,1.661998513,0.046589455,0.208653203,0.208265828,0.212678233,0.202885738,0.207606832,0.216794026,0.208840325,0.210443457,0,0,1.33312128,0,0,2.567751979,1.676803389,0.058680912,2.569083648,2.503922192
27.072,0.191253087,0.209448953,0.202630492,0.196559231,0.207910638,0.192986649,0.207000589,0.211605751,0,0,1.28915693,0,0,2.55748361,1.645692477,0.040418568,0.201058513,0.207465373,0.211066071,0.202556838,0.207316977,0.211427573,0.20676301,0.211603801,0,0,1.319164025,0,0,2.562542412,1.674934271,0.052545894,2.572955938,2.510205617
27.104,0.206623632,0.221039691,0.208654409,0.203780673,0.210157564,0.221252277,0.20645313,0.219227574,0,0,1.274987521,0,0,2.594361053,1.6463129,0.034984918,0.20143853,0.207071134,0.207158657,0.205418788,0.210357727,0.214315502,0.205684916,0.214236526,0,0,1.30726096,0,0,2.564311873,1.664664123,0.046624586,2.570956266,2.505763056
27.136,0.231298507,0.213202878,0.213051476,0.211526982,0.214005377,0.201139813,0.216083891,0.187468647,0,0,1.254733566,0,0,2.618674958,1.659533767,0.030263163,0.21078541,0.210869807,0.208830137,0.209818748,0.21124413,0.20931486,0.209456233,0.20668556,0,0,1.292332566,0,0,2.578519466,1.66226516,0.041026809,2.550541455,2.514543347
27.168,0.219242359,0.213984736,0.189982391,0.213522623,0.207539885,0.198650114,0.207391203,0.219316288,0,0,1.263328867,0,0,2.573411683,1.678410106,0.026310761,0.212412579,0.212902795,0.204710898,0.209350965,0.211940367,0.207653847,0.209844802,0.209782958,0,0,1.280735279,0,0,2.583517504,1.658389553,0.035713373,2.545687101,2.512718393
27.2,0.219985356,0.216870902,0.214773864,0.202912802,0.219269217,0.202376008,0.20495212,0.226938556,0,0,1.250214432,0,0,2.552433573,1.673408515,0.023148231,0.213680588,0.214909432,0.205818526,0.205660462,0.211776536,0.203280972,0.208376186,0.212911363,0,0,1.266484263,0,0,2.579272975,1.660671553,0.031025128,2.536616581,2.515431478
27.232,0.200281068,0.214334528,0.209531355,0.210003626,0.201145462,0.213114184,0.2120147,0.206036406,0,0,1.250436992,0,0,2.551338816,1.683890348,0.021227031,0.215486185,0.215886547,0.207198699,0.208349341,0.210423501,0.207306479,0.209379009,0.211797494,0,0,1.258740276,0,0,2.578044017,1.668311127,0.027186821,2.52861539,2.511517018
27.264,0.217058854,0.201203608,0.205921377,0.217100733,0.22353477,0.194864594,0.182753192,0.197998683,0,0,1.245906792,0,0,2.588053601,1.673486055,0.020351792,0.217573229,0.21191933,0.206652093,0.211013353,0.213098942,0.202028943,0.204639021,0.207551716,0,0,1.25292413,0,0,2.576782526,1.673745758,0.024260196,2.528115544,2.52578032
27.296,0.199489982,0.196381551,0.228989151,0.217608511,0.20314424,0.210455005,0.22143238,0.224441888,0,0,1.239175534,0,0,2.61815367,1.72059449,0.019619003,0.211211524,0.208555065,0.209839628,0.212229659,0.210926715,0.203891981,0.205708719,0.214946364,0,0,1.249812523,0,0,2.576678269,1.685957903,0.022131364,2.532525147,2.515452936
27.328,0.193083661,0.199195918,0.215571698,0.223412028,0.21787262,0.216956692,0.204695175,0.207575711,0,0,1.217566905,0,0,2.600141611,1.690164732,0.019121633,0.205979784,0.205597302,0.214957489,0.21420754,0.212993262,0.207553297,0.205169513,0.212598249,0,0,1.240660131,0,0,2.582024254,1.688308828,0.020693538,2.534158963,2.514678941
27.36,0.223173889,0.226868279,0.218044009,0.202195546,0.208976386,0.224608048,0.195722249,0.194799957,0,0,1.229866476,0,0,2.539917936,1.701763204,0.018148709,0.206617491,0.207596777,0.215611518,0.214064089,0.210934696,0.211999705,0.203323539,0.206170529,0,0,1.23659054,0,0,2.579521127,1.693979766,0.019693634,2.529867848,2.518506227
27.392,0.203683632,0.204668391,0.205022163,0.227556645,0.213094956,0.212779236,0.217266673,0.210201717,0,0,1.215020901,0,0,2.596123878,1.70442243,0.018058471,0.207298004,0.20566355,0.214709679,0.217574693,0.213324595,0.211932715,0.204373934,0.207003591,0,0,1.229507322,0,0,2.588478139,1.698086182,0.019059922,2.531388689,2.51668976
27.424,0.206165225,0.221205296,0.216319538,0.204353884,0.211917846,0.191932998,0.21769581,0.195148019,0,0,1.18814523,0,0,2.572159054,1.726752674,0.018046231,0.205119278,0.209663887,0.216789312,0.215025323,0.21100121,0.211346396,0.211362457,0.206433458,0,0,1.217955009,0,0,2.58529923,1.708739506,0.01859881,2.527026333,2.510857689
27.456,0.202651861,0.2126341,0.196545872,0.208309737,0.214781247,0.211710744,0.216572357,0.193606049,0,0,1.175184744,0,0,2.54244855,1.709579019,0.018439748,0.205751654,0.212914397,0.210300656,0.213165568,0.213328611,0.211597543,0.210390453,0.20026629,0,0,1.205156851,0,0,2.570158206,1.706536412,0.018362959,2.529396252,2.517745713
27.488,0.207696374,0.21454057,0.184756188,0.1968425,0.201666373,0.212570903,0.209582879,0.197571786,0,0,1.173083192,0,0,2.561206083,1.734899344,0.018689928,0.208674196,0.215983327,0.204137554,0.207851662,0.210087362,0.210720386,0.211367994,0.198265505,0,0,1.196260109,0,0,2.5623711,1.715483334,0.018276618,2.52948154,2.519646115
27.52,0.204585456,0.218865228,0.207546782,0.211320887,0.203893454,0.220958259,0.206744789,0.209245929,0,0,1.17373395,0,0,2.530460427,1.72023052,0.018611598,0.20495651,0.214382717,0.202038109,0.209676731,0.209070775,0.209990428,0.213572502,0.2011547,0,0,1.185033603,0,0,2.560479598,1.719176797,0.018369195,2.53699186,2.515282371
27.552,0.199010502,0.219682587,0.218749937,0.219684356,0.222208778,0.219376828,0.218398377,0.223195286,0,0,1.153701777,0,0,2.607366367,1.749350914,0.018361619,0.204021884,0.217385556,0.204783663,0.208102273,0.21089354,0.211309946,0.213798842,0.203753414,0,0,1.172769779,0,0,2.562728096,1.728162494,0.018429825,2.532238722,2.511137798
27.584,0.2305676,0.223423127,0.190243027,0.208351398,0.191339658,0.204509988,0.214500858,0.199504451,0,0,1.131004956,0,0,2.528421658,1.736540349,0.01772846,0.208902359,0.217829122,0.199568361,0.208901776,0.206777902,0.213825345,0.213159852,0.2046247,0,0,1.161341724,0,0,2.553980617,1.730120029,0.018366271,2.532066429,2.508390103
27.616,0.214131953,0.202218863,0.205682788,0.221815607,0.208493937,0.208123185,0.222436607,0.204040974,0,0,1.114705888,0,0,2.596311134,1.780635588,0.016931393,0.211198377,0.215746075,0.201395744,0.21160295,0.20552044,0.213107833,0.214332702,0.206711685,0,0,1.149245953,0,0,2.564753134,1.744331343,0.0180646,2.529724403,2.50584778
27.648,0.191263548,0.212774183,0.198971766,0.216915423,0.223930785,0.209582802,0.212939686,0.203795185,0,0,1.10390281,0,0,2.578704522,1.786391941,0.016415176,0.207911812,0.215392798,0.20423886,0.215617534,0.209973322,0.212510213,0.215004063,0.207956365,0,0,1.135409876,0,0,2.568252821,1.754629862,0.017609649,2.53006618,2.504529359
27.68,0.208687878,0.202644386,0.220681952,0.217724814,0.216904423,0.198284874,0.223916627,0.211546146,0,0,1.122658264,0,0,2.566761597,1.772828255,0.015829655,0.208732296,0.212148629,0.206865894,0.21689832,0.212575516,0.207975536,0.218438431,0.208416409,0,0,1.125194739,0,0,2.575513056,1.765149409,0.01705326,2.529306441,2.505169625
27.712,0.21030375,0.225210979,0.216557341,0.215131251,0.209788724,0.207016638,0.224840341,0.196950528,0,0,1.109904921,0,0,2.57077774,1.773669357,0.014804907,0.210990946,0.213254308,0.206427375,0.215987699,0.210091505,0.205503498,0.219726824,0.203167457,0,0,1.116435368,0,0,2.56819533,1.770013098,0.016341918,2.52566929,2.511602221
27.744,0.223163561,0.188807623,0.214142136,0.20860282,0.21165185,0.234430599,0.215147184,0.236239077,0,0,1.087016805,0,0,2.551546534,1.808593959,0.014302292,0.209510138,0.206331207,0.211207197,0.216037983,0.214153944,0.21148762,0.219856089,0.210514382,0,0,1.107637737,0,0,2.572820306,1.78442382,0.015656684,2.528608143,2.498141909
27.776,0.19738001,0.192723704,0.213961299,0.211290303,0.194976825,0.208239067,0.210894116,0.219145625,0,0,1.05792247,0,0,2.57163019,1.823144756,0.013195426,0.206159749,0.204432175,0.212862899,0.213932922,0.211450521,0.211510796,0.217547591,0.213535312,0,0,1.096281054,0,0,2.567884117,1.792925654,0.014909491,2.531454668,2.497406301
27.808,0.221737679,0.197659915,0.199841034,0.188549661,0.207414099,0.216674364,0.197743886,0.206164606,0,0,1.073347287,0,0,2.575862466,1.793028601,0.012251554,0.212254575,0.201409322,0.213036752,0.20825977,0.208147184,0.212929108,0.214508431,0.214009196,0,0,1.090169949,0,0,2.567315706,1.794252986,0.014076767,2.527376118,2.498553265
27.84,0.203216661,0.205524826,0.202653588,0.197854162,0.221504288,0.185052153,0.214707397,0.200051636,0,0,1.025775153,0,0,2.522404837,1.82325061,0.011693666,0.211160332,0.20198541,0.20943108,0.204285639,0.209067157,0.210282564,0.212666585,0.211710294,0,0,1.070793327,0,0,2.558444354,1.804337457,0.013249569,2.530672748,2.505340557
27.872,0.217244259,0.213316974,0.217687659,0.204061021,0.211899837,0.188965519,0.21450668,0.220255385,0,0,1.038469875,0,0,2.521204872,1.833317623,0.011015415,0.212548434,0.199606609,0.209657143,0.202071593,0.20948938,0.20667234,0.210599852,0.216371266,0,0,1.056506318,0,0,2.54852978,1.81626711,0.012491671,2.530679485,2.506356541
27.904,0.203757193,0.20417449,0.211333689,0.212680631,0.219426616,0.20824264,0.200359236,0.216432079,0,0,1.036814199,0,0,2.539919493,1.816429318,0.010702057,0.20866716,0.202679982,0.209095454,0.202887155,0.211044333,0.201434749,0.207642263,0.212409866,0,0,1.046465797,0,0,2.546204372,1.817834182,0.011771624,2.531329027,2.518513122
27.936,0.207374825,0.229715254,0.212240834,0.204016222,0.213687164,0.216495494,0.222511001,0.199674104,0,0,1.010485031,0,0,2.536054285,1.833305937,0.011079114,0.210666123,0.210078292,0.208751361,0.201432339,0.214786401,0.203086034,0.20996564,0.208515562,0,0,1.036978309,0,0,2.539089191,1.819866418,0.011348361,2.521852585,2.518432764
27.968,0.21586374,0.218785543,0.23317521,0.200980329,0.212798002,0.21944793,0.208636049,0.184184341,0,0,1.00315258,0,0,2.539219936,1.850638755,0.012216467,0.209491336,0.214303418,0.215418196,0.203918473,0.215863182,0.203640747,0.212144073,0.204119509,0,0,1.022939367,0,0,2.531760685,1.831388449,0.011341344,2.512128394,2.520095671
28,0.21563344,0.216395125,0.199619463,0.205220527,0.221323555,0.20656942,0.211993825,0.21006775,0,0,0.989260564,0,0,2.565294133,1.874752864,0.014972681,0.211974692,0.216477477,0.214811371,0.205391746,0.215827035,0.2079442,0.211601358,0.206122732,0,0,1.01563645,0,0,2.540338544,1.841688899,0.011997147,2.508733607,2.51433171
28.032,0.198103105,0.20030531,0.204906952,0.20997093,0.198047591,0.22038754,0.225543292,0.211990806,0,0,0.97223111,0,0,2.571182623,1.850619959,0.018113925,0.208146461,0.213875144,0.21225523,0.206573728,0.213056586,0.214228605,0.213808681,0.204469816,0,0,1.002388697,0,0,2.550334094,1.845149366,0.013416849,2.519140014,2.507492899
28.064,0.199712867,0.212045467,0.214798358,0.218032767,0.205007554,0.197356281,0.199936811,0.205625589,0,0,0.963721096,0,0,2.56421125,1.888256265,0.0216857,0.207337595,0.21544934,0.212948163,0.207644155,0.210172773,0.212051333,0.213724196,0.202308518,0,0,0.987770076,0,0,2.555192446,1.859514756,0.015613577,2.519878479,2.511915953
28.096,0.220982409,0.22686601,0.196291231,0.213340599,0.210279842,0.228762152,0.200249004,0.199884085,0,0,0.960546286,0,0,2.601058478,1.892368326,0.025603097,0.210059112,0.214879491,0.209758243,0.209509031,0.209491309,0.214504665,0.209271796,0.202350514,0,0,0.977782327,0,0,2.568193284,1.871327234,0.018518374,2.523821528,2.513873025
28.128,0.206265614,0.206049396,0.21850748,0.21343112,0.220005448,0.198901133,0.201082095,0.212246632,0,0,0.952371766,0,0,2.577688891,1.900015236,0.029888317,0.208139487,0.212332261,0.206824697,0.211999189,0.210932798,0.210395305,0.207761006,0.207962972,0,0,0.967626164,0,0,2.575887075,1.88120253,0.022052744,2.534756299,2.513880717
28.16,0.212599649,0.234065168,0.212866414,0.215055028,0.20380607,0.207864267,0.206751321,0.214466053,0,0,0.916606912,0,0,2.528011365,1.917168992,0.033470139,0.207532729,0.21586627,0.209474087,0.213966089,0.207429301,0.210654275,0.206712505,0.208842633,0,0,0.953095434,0,0,2.568430522,1.889685756,0.025752236,2.53287915,2.513790588
28.192,0.19706794,0.204525115,0.219175602,0.236069288,0.22763974,0.215827511,0.214215348,0.211252693,0,0,0.929413837,0,0,2.554281635,1.903327928,0.038812685,0.207325696,0.216710231,0.212327817,0.21918576,0.213347731,0.209742269,0.204446916,0.20869501,0,0,0.944531979,0,0,2.565050324,1.900227349,0.029891988,2.533528244,2.517115805
28.224,0.20834392,0.20500041,0.203389253,0.222520399,0.207166487,0.213518725,0.202421948,0.22612168,0,0,0.91869144,0,0,2.571759157,1.938214836,0.043563263,0.209051906,0.21530122,0.210045996,0.220083287,0.213779517,0.212974758,0.204943943,0.212794228,0,0,0.935526048,0,0,2.566559905,1.910219063,0.0342675,2.539868378,2.509287071
28.256,0.215914778,0.223509689,0.222268494,0.217762167,0.202142996,0.213313129,0.198455702,0.203716845,0,0,0.879204371,0,0,2.58025726,1.937043808,0.047647628,0.20803838,0.214629956,0.215241448,0.2209676,0.212152148,0.209884953,0.204585283,0.213560781,0,0,0.919257665,0,0,2.562399662,1.91915416,0.038676406,2.540766622,2.511968984
28.288,0.207322101,0.220371227,0.210525716,0.212514369,0.215027646,0.204385852,0.222089858,0.211035929,0,0,0.881339321,0,0,2.538462406,1.9541479,0.052603503,0.208249677,0.217494322,0.213645096,0.22078425,0.211156588,0.210981897,0.208786835,0.21331864,0,0,0.905051176,0,0,2.554554365,1.929980693,0.043219444,2.543830349,2.506912628
28.32,0.192423695,0.228584568,0.220250455,0.218114746,0.209879404,0.227063598,0.217286105,0.223690546,0,0,0.866658979,0,0,2.543517906,1.969074655,0.0583833,0.204214487,0.216398202,0.215121904,0.221396194,0.212371254,0.214821763,0.210893792,0.215163539,0,0,0.895061589,0,0,2.557655673,1.940361825,0.048202076,2.552467484,2.499120906
28.352,0.211376973,0.225687856,0.19722279,0.233161092,0.209683602,0.202549127,0.197845438,0.187220501,0,0,0.856439519,0,0,2.564978115,1.959471374,0.062478559,0.207076293,0.22063075,0.210731342,0.220814555,0.208780027,0.212166086,0.20761981,0.2103571,0,0,0.880466726,0,0,2.559794969,1.951590515,0.052935251,2.554496866,2.509857003
28.384,0.207281728,0.195850542,0.206077266,0.211273041,0.224135689,0.210869326,0.210429732,0.194058707,0,0,0.854669805,0,0,2.576850158,1.987416445,0.06680863,0.206863855,0.218800776,0.211268944,0.218565083,0.212173867,0.211636206,0.209221367,0.203944506,0,0,0.867662399,0,0,2.560813169,1.961430837,0.057584324,2.560650749,2.515197921
28.416,0.231585626,0.215931225,0.202424738,0.214341796,0.203639675,0.233065606,0.205924605,0.20403839,0,0,0.833592002,0,0,2.576083885,2.017822004,0.070782362,0.209998024,0.217285084,0.207300193,0.217881009,0.212473203,0.215586702,0.210715148,0.204008814,0,0,0.858539925,0,0,2.559978494,1.977586476,0.062211271,2.56762797,2.509689336
28.448,0.202214565,0.21446223,0.202296072,0.20808695,0.217938699,0.207473319,0.193075495,0.225413742,0,0,0.816231351,0,0,2.581989019,1.956699033,0.076023917,0.208976517,0.216103284,0.205654264,0.216995525,0.213055414,0.216204195,0.204912275,0.206884377,0,0,0.845518331,0,0,2.568683817,1.978096702,0.066895353,2.576161288,2.511999153
28.48,0.217804013,0.217581207,0.211848118,0.204238038,0.212213158,0.233304208,0.214621101,0.209838039,0,0,0.797238135,0,0,2.581331886,1.979952965,0.077928038,0.214052581,0.213902612,0.203973797,0.214220184,0.213522165,0.217452317,0.204379274,0.204113876,0,0,0.831634162,0,0,2.576246613,1.980272364,0.070804301,2.578875312,2.514054533
28.512,0.215169222,0.198278818,0.213007198,0.204833618,0.206761856,0.213062523,0.221622761,0.210425387,0,0,0.802035205,0,0,2.561565815,1.972942245,0.081816438,0.214811031,0.208420805,0.207130678,0.208554689,0.212937816,0.219554996,0.209134739,0.208754853,0,0,0.820753299,0,0,2.575564153,1.982966539,0.074671877,2.584309363,2.502555412
28.544,0.205186556,0.226894758,0.190680002,0.223570956,0.198759859,0.193437364,0.221424127,0.225977649,0,0,0.791793113,0,0,2.573753788,2.000826902,0.084438273,0.214391996,0.214629648,0.204051226,0.211014272,0.20786265,0.216068604,0.211333618,0.215138641,0,0,0.808177961,0,0,2.574944878,1.98564863,0.078197805,2.585124936,2.497459137
28.576,0.194610519,0.199520421,0.220672502,0.211334143,0.206820897,0.187257666,0.209975175,0.229379715,0,0,0.759935524,0,0,2.576887512,2.034982425,0.086156462,0.206996975,0.211347487,0.207700778,0.210412741,0.208498894,0.206907016,0.212143732,0.220206907,0,0,0.793446665,0,0,2.575105604,1.989080714,0.081272626,2.595227385,2.500742345
28.608,0.21813612,0.200552747,0.205549754,0.186780889,0.19536731,0.215527971,0.210677483,0.235194022,0,0,0.749744635,0,0,2.551858199,2.06780444,0.088661376,0.210181286,0.20856559,0.208351515,0.206151529,0.203984616,0.208517946,0.215664129,0.222162963,0,0,0.780149322,0,0,2.56907944,2.011301796,0.083800117,2.596701726,2.493654962
28.64,0.201418845,0.210279058,0.23658424,0.1944803,0.24322045,0.208150721,0.216889594,0.199620713,0,0,0.737130394,0,0,2.550526209,2.049485394,0.09174095,0.206904252,0.207105161,0.213298739,0.204199981,0.210186074,0.203487249,0.216117828,0.220119497,0,0,0.768127774,0,0,2.562918305,2.025208281,0.0865627,2.599254548,2.500275426
28.672,0.203556061,0.207244083,0.216529204,0.222060056,0.217848512,0.210037155,0.216984893,0.20658268,0,0,0.739671384,0,0,2.580385292,2.084715342,0.094687893,0.20458162,0.208898214,0.214003141,0.207645269,0.212403406,0.202882176,0.215190254,0.219350956,0,0,0.75565501,0,0,2.5666822,2.047562901,0.089136991,2.601654017,2.502576614
