time,ds0,ds1,ds2,ds3,ds4,ds5,ds6,ds7,ls0,ls1,ls2,ls3,ls4,ls5,ls6,ls7,ds_f0,ds_f1,ds_f2,ds_f3,ds_f4,ds_f5,ds_f6,ds_f7,ls_f0,ls_f1,ls_f2,ls_f3,ls_f4,ls_f5,ls_f6,ls_f7,phil,phir
0.992,0.19432151203246698,0.20984643151133953,0.2460738384859172,0.20409935950380478,0.21464523360925908,0.21280774886713302,0.20857269130301873,0.23429840542731686,0.0,0.0,0.0,2.600696322712606,1.6944672467332664,1.727406661119103,2.410848703611874,0.7988826368312145,0.21173685249688642,0.2136355271495006,0.24392021521698054,0.21140689212574199,0.21526469957335564,0.2137686628100796,0.21843405108568606,0.2174741149018869,0.0,0.0,0.0,2.57667111432259,1.6901441280543643,1.6865881926480433,2.348439578514644,0.8753972524384507,3.3461046575750832,2.4903231712023475
1.024,0.19085226840386443,0.19415782562207506,0.26821749477909956,0.2036831470499456,0.20434446274269677,0.19582966465409785,0.20446954183369054,0.21888942012699836,0.0,0.0,0.0,2.5388956534691283,1.6696886137810358,1.7007259609389436,2.3329670691628746,0.7338123627006783,0.20581777078527677,0.20899581116643168,0.24837323650733706,0.21678961032751004,0.21404365462675937,0.2085623299020271,0.2120732021582658,0.2191076268508163,0.0,0.0,0.0,2.5757794568137227,1.6854261977082732,1.6930688583735765,2.3560492442333043,0.8275757776274517,3.3043889591684064,2.500256841088891
1.056,0.20944819523475483,0.21674756451425642,0.2581123615582873,0.22687684086908527,0.21631805072830323,0.21419720233541478,0.21781336704587714,0.21968759936911433,0.0,0.0,0.0,2.491084129790124,1.6799192208513145,1.7291999483774545,2.417841968488552,0.7143538547208742,0.2094593105838157,0.21314255192416023,0.24985317110726432,0.2206676179507608,0.2136355791417408,0.21169722028905066,0.2130081906941914,0.2209464897994363,0.0,0.0,0.0,2.555143792366173,1.67932669482791,1.7043232335199818,2.3680568172161456,0.7901114363552303,3.25765640273999,2.494348099217322
1.088,0.22139404962852957,0.21656764147071025,0.2658477833619485,0.20942773032631015,0.21408701824093587,0.19970994707646578,0.20889778417527916,0.23748208886770014,0.0,0.0,0.0,2.540544373100812,1.6508186713133357,1.711675744608949,2.4078551001487245,0.6779911179965853,0.21057197148362367,0.21201923350728036,0.2540581355063912,0.2121679311646892,0.21483928466216295,0.20998787810921665,0.21226506182711002,0.22726312230602388,0.0,0.0,0.0,2.545150265873752,1.6725613523512244,1.7109863243153005,2.3832583362529496,0.7522984957260334,3.2156491552287383,2.4904839377576495
1.12,0.20951309469613655,0.22118099513739162,0.2643039538845804,0.21507981336824022,0.20452306446803264,0.21338129358156493,0.2217826054777043,0.21988459714827888,0.0,0.0,0.0,2.5319240342710887,1.6295667037307786,1.7279482481937363,2.385187390016681,0.6612704701601292,0.20510582399915048,0.21170009165115458,0.2605110864139666,0.2118333782234772,0.2107835659578455,0.20718517130293526,0.21230719796711398,0.2260484221878817,0.0,0.0,0.0,2.5406289026687516,1.6648920912819463,1.7193913126476374,2.390940046285741,0.7172620884818963,3.179945086417625,2.4944592085420694
1.1520000000000001,0.1895395518811513,0.21439215510142404,0.24347266078950275,0.20752056218059017,0.21582203667332922,0.22192726058183038,0.2087126252013903,0.2169868830678505,0.0,0.0,0.0,2.5063963128061446,1.648658432762856,1.7616652853125694,2.354393181370744,0.6244501288774121,0.20414943196888732,0.21260923636917148,0.25999085087468365,0.2125176187588343,0.21101892657065954,0.20900907364587473,0.21233518474678825,0.22258611771598846,0.0,0.0,0.0,2.5217689006874595,1.6557303284878642,1.7262430374863307,2.379648941837515,0.6823755868911359,3.1456260676783936,2.496069623891349
1.184,0.21580111727737564,0.2303092501627856,0.2624202697742776,0.210714135811092,0.19733522556900016,0.21500923718659973,0.19416698597628695,0.19650506599845471,0.0,0.0,0.0,2.475281879398127,1.6832098610108277,1.750857453272606,2.4114467458721416,0.5954202408329624,0.20913920174358958,0.2198395212773136,0.25883140587371933,0.21392381651106357,0.20961707913592026,0.21284498815237513,0.2102746735753076,0.21810924689027972,0.0,0.0,0.0,2.509046145873259,1.6584345779338225,1.7362693359530632,2.395344877179369,0.6546971625175926,3.1068870336229697,2.4987710913820376
1.216,0.20492045728247102,0.20695823516663514,0.23363453568911832,0.21148094744659823,0.22371455274303087,0.21395417698343233,0.22808555808985337,0.21489769695348082,0.0,0.0,0.0,2.4946963885087023,1.6556002677429535,1.773015399450218,2.3950507494788913,0.5569947595586089,0.20823365415313283,0.2178816554077893,0.2539358406998855,0.21084463782656612,0.21109637953886576,0.21279638308197862,0.2123291117841028,0.21715126640715302,0.0,0.0,0.0,2.509768597616975,1.6535707873121503,1.7450324261676158,2.3907866333774366,0.6232253434851396,3.083174193224332,2.4977232387267656
1.248,0.21678293995908485,0.20233563131595095,0.23259012362070944,0.2094187097441831,0.21454624426590896,0.21199872785737492,0.20968990996639297,0.20506963148796348,0.0,0.0,0.0,2.4788105991989418,1.6417723468700083,1.7493894350088435,2.450979763762006,0.5338411123047313,0.2073114322192439,0.21503525337683746,0.24728430875163773,0.21084283371014073,0.21118822474386034,0.21525413923816045,0.21248753694232553,0.21066877493120567,0.0,0.0,0.0,2.4974218428366006,1.651761522423485,1.7525751642475946,2.3994115661000928,0.5943953423467688,3.06476434799905,2.5015895488883086
1.28,0.20561502583150085,0.21078467882896354,0.2393001922095019,0.20329136561680805,0.20751169208707754,0.2226923505218029,0.20854809574171757,0.22228310191254158,0.0,0.0,0.0,2.4860773296104326,1.646602511701714,1.7997369213592873,2.4210850626203975,0.5080971031252348,0.20653181844631674,0.21295599011515187,0.242283556416622,0.2084851441598543,0.21178595026766933,0.21711635062620807,0.20984063499512823,0.2111484758840582,0.0,0.0,0.0,2.48825250190447,1.6551686840176718,1.766932898880705,2.4065911006208363,0.5637606689397898,3.0419893039616994,2.501894538494606
1.312,0.20168270441456806,0.19136679026602976,0.2517798140849037,0.2037012819905576,0.20101259216539002,0.19876765732318066,0.21650755916016365,0.223311744263305,0.0,0.0,0.0,2.4526066536303626,1.6417919535571037,1.7803461174057698,2.4552943483885845,0.48956829606215946,0.2089604489530001,0.20835091714807302,0.24394498707570217,0.2077212881218478,0.20882406136608153,0.21248442997447808,0.21139962178688293,0.21241344812314913,0.0,0.0,0.0,2.477494570069313,1.6537953881765213,1.7706690652993449,2.426771334024404,0.5367843023767394,3.0155279491999645,2.50370250011549
1.344,0.2065350820933789,0.2123445994821564,0.2654293494172083,0.2088197320268165,0.21607389020098655,0.22010086478716034,0.21566303976351958,0.2258473391785496,0.0,0.0,0.0,2.4818426850239232,1.6169634102559316,1.8266741206130404,2.451185128022845,0.4685969235127573,0.20710724191620072,0.20475798701194714,0.24454680300428833,0.2073424073649927,0.2125717942924788,0.21350275549459025,0.21569883254432942,0.21828190275916812,0.0,0.0,0.0,2.478806731194473,1.6405460980255424,1.7858323987674318,2.4347190104545446,0.5114196389126984,2.9950076069802622,2.4925165092019124
1.3760000000000001,0.21331654265288186,0.20056731909605124,0.23995557574624693,0.18907152326284568,0.21235535599540947,0.2112356309432177,0.20842152516524415,0.2190095150087048,0.0,0.0,0.0,2.4596137348301346,1.6688135427387933,1.8046043040542126,2.4127716474931873,0.44764216239925997,0.2087864589902829,0.2034798037978304,0.24581101101571406,0.2028605225282422,0.2102999549429545,0.2129590462865473,0.21176602595940758,0.2191042663702129,0.0,0.0,0.0,2.4717902004587593,1.6431887530247102,1.7921501796882306,2.438263190057404,0.4895491194808286,2.9714718456770015,2.496170661383833
1.408,0.19879452061020772,0.1970043925246283,0.2495317512839523,0.20349480231856634,0.2074064756003883,0.2203652307184844,0.20839953029398822,0.209846003175449,0.0,0.0,0.0,2.4694278336086146,1.647255079393732,1.800370170133248,2.446654162744095,0.4254795136783715,0.20518877512050748,0.20241355603956585,0.24919933654836263,0.20167574104311883,0.2088720012098504,0.2146323468587692,0.21150795002492667,0.22005954070771,0.0,0.0,0.0,2.4699136473406935,1.644285299529455,1.8023463267131112,2.437398069853822,0.46787679975555657,2.9510751320471207,2.493800162408594
1.44,0.205923411396758,0.20671432809686457,0.25775260706415676,0.20992070235468274,0.21212017396585145,0.1960060790840759,0.21967414395687124,0.21647003943526852,0.0,0.0,0.0,2.4426644688614036,1.6391246801340311,1.8332758384343655,2.3538279632073276,0.40623448957606795,0.20525045223355892,0.20159948589314608,0.25288981951929357,0.20300160839069376,0.20979369758560512,0.2092950925712238,0.2137331596679574,0.2188969282122554,0.0,0.0,0.0,2.4612310751908875,1.6427897332159183,1.8090541101281272,2.423946649971208,0.44750427704572326,2.927764519399725,2.498074819548563
1.472,0.21354037293123362,0.21512416030357545,0.27321706915902655,0.2087614649799404,0.19171118532844583,0.21105306963554965,0.20756301442702116,0.23734984526590833,0.0,0.0,0.0,2.4516076521881134,1.6535126059777947,1.8000085289094596,2.3965522914321724,0.38554989934048856,0.20762198593689202,0.20635095990065516,0.25717727053411815,0.20401364498857033,0.20793341621821632,0.21175217503369761,0.21194425072132886,0.22170454841277606,0.0,0.0,0.0,2.461031274902438,1.6451338637000568,1.8129865924288655,2.412198238579925,0.426700597701389,2.895550381329724,2.4945990258321977
1.504,0.2034462186631997,0.23365571019045137,0.29690943079845933,0.21340406485466912,0.21336171669623027,0.22242951260950672,0.19344056454713687,0.21394349357529907,0.0,0.0,0.0,2.401585335210993,1.662809707791101,1.8239050675284958,2.316381998510986,0.36495925570572313,0.2070042132508562,0.2106131820423142,0.26347328681036836,0.20493051155414088,0.20739098151726507,0.21221790459816692,0.20749975567805237,0.21932377929212593,0.0,0.0,0.0,2.4449798049398517,1.6543031232070906,1.812432781811956,2.3852376126775536,0.40597306413998224,2.864882382036444,2.5009585604316547
