time,mode,state,x,y,theta,error
0.03,SQUARE,Square Forward,0.000,0.002,1.571,0.002
0.06,SQUARE,Square Forward,0.000,0.004,1.571,0.004
0.10,SQUARE,Square Forward,0.000,0.006,1.571,0.006
0.13,SQUARE,Square Forward,0.000,0.008,1.571,0.008
0.16,SQUARE,Square Forward,0.000,0.010,1.571,0.010
0.19,SQUARE,Square Forward,0.000,0.012,1.571,0.012
0.22,SQUARE,Square Forward,0.000,0.014,1.571,0.014
0.26,SQUARE,Square Forward,0.000,0.016,1.571,0.016
0.29,SQUARE,Square Forward,0.000,0.018,1.571,0.018
0.32,SQUARE,Square Forward,0.000,0.020,1.571,0.020
0.35,SQUARE,Square Forward,0.000,0.022,1.571,0.022
0.38,SQUARE,Square Forward,0.000,0.024,1.571,0.024
0.42,SQUARE,Square Forward,0.000,0.026,1.571,0.026
0.45,SQUARE,Square Forward,0.000,0.028,1.571,0.028
0.48,SQUARE,Square Forward,0.000,0.030,1.571,0.030
0.51,SQUARE,Square Forward,0.000,0.031,1.571,0.031
0.54,SQUARE,Square Forward,0.000,0.033,1.571,0.033
0.58,SQUARE,Square Forward,0.000,0.035,1.571,0.035
0.61,SQUARE,Square Forward,0.000,0.037,1.571,0.037
0.64,SQUARE,Square Forward,0.000,0.039,1.571,0.039
0.67,SQUARE,Square Forward,0.000,0.041,1.571,0.041
0.70,SQUARE,Square Forward,0.000,0.043,1.571,0.043
0.74,SQUARE,Square Forward,0.000,0.045,1.571,0.045
0.77,SQUARE,Square Forward,0.000,0.047,1.571,0.047
0.80,SQUARE,Square Forward,0.000,0.049,1.571,0.049
0.83,SQUARE,Square Forward,0.000,0.051,1.571,0.051
0.86,SQUARE,Square Forward,0.000,0.053,1.571,0.053
0.90,SQUARE,Square Forward,0.000,0.055,1.571,0.055
0.93,SQUARE,Square Forward,0.000,0.057,1.571,0.057
0.96,SQUARE,Square Forward,0.000,0.059,1.571,0.059
0.99,SQUARE,Square Forward,0.000,0.061,1.571,0.061
1.02,SQUARE,Square Forward,0.000,0.063,1.571,0.063
1.06,SQUARE,Square Forward,0.000,0.065,1.571,0.065
1.09,SQUARE,Square Forward,0.000,0.067,1.571,0.067
1.12,SQUARE,Square Forward,0.000,0.069,1.571,0.069
1.15,SQUARE,Square Forward,0.000,0.071,1.571,0.071
1.18,SQUARE,Square Forward,0.000,0.073,1.571,0.073
1.22,SQUARE,Square Forward,0.000,0.075,1.571,0.075
1.25,SQUARE,Square Forward,0.000,0.077,1.571,0.077
1.28,SQUARE,Square Forward,0.000,0.079,1.571,0.079
1.31,SQUARE,Square Forward,0.000,0.081,1.571,0.081
1.34,SQUARE,Square Forward,0.000,0.083,1.571,0.083
1.38,SQUARE,Square Forward,0.000,0.085,1.571,0.085
1.41,SQUARE,Square Forward,0.000,0.087,1.571,0.087
1.44,SQUARE,Square Forward,0.000,0.089,1.571,0.089
1.47,SQUARE,Square Forward,0.000,0.091,1.571,0.091
1.50,SQUARE,Square Forward,0.000,0.092,1.571,0.092
1.54,SQUARE,Square Forward,0.000,0.094,1.571,0.094
1.57,SQUARE,Square Forward,0.000,0.096,1.571,0.096
1.60,SQUARE,Square Forward,0.000,0.098,1.571,0.098
1.63,SQUARE,Square Forward,0.000,0.100,1.571,0.100
1.66,SQUARE,Square Forward,0.000,0.102,1.571,0.102
1.70,SQUARE,Square Forward,0.000,0.104,1.571,0.104
1.73,SQUARE,Square Forward,0.000,0.106,1.571,0.106
1.76,SQUARE,Square Forward,0.000,0.108,1.571,0.108
1.79,SQUARE,Square Forward,0.000,0.110,1.571,0.110
1.82,SQUARE,Square Forward,0.000,0.112,1.571,0.112
1.86,SQUARE,Square Forward,0.000,0.114,1.571,0.114
1.89,SQUARE,Square Forward,0.000,0.116,1.571,0.116
1.92,SQUARE,Square Forward,0.000,0.118,1.571,0.118
1.95,SQUARE,Square Forward,0.000,0.120,1.571,0.120
1.98,SQUARE,Square Forward,0.000,0.122,1.571,0.122
2.02,SQUARE,Square Forward,0.000,0.124,1.571,0.124
2.05,SQUARE,Square Forward,0.000,0.126,1.571,0.126
2.08,SQUARE,Square Forward,0.000,0.128,1.571,0.128
2.11,SQUARE,Square Forward,0.000,0.130,1.571,0.130
2.14,SQUARE,Square Forward,0.000,0.132,1.571,0.132
2.18,SQUARE,Square Forward,0.000,0.134,1.571,0.134
2.21,SQUARE,Square Forward,0.000,0.136,1.571,0.136
2.24,SQUARE,Square Forward,0.000,0.138,1.571,0.138
2.27,SQUARE,Square Forward,0.000,0.140,1.571,0.140
2.30,SQUARE,Square Forward,0.000,0.142,1.571,0.142
2.34,SQUARE,Square Forward,0.000,0.144,1.571,0.144
2.37,SQUARE,Square Forward,0.000,0.146,1.571,0.146
2.40,SQUARE,Square Forward,0.000,0.148,1.571,0.148
2.43,SQUARE,Square Forward,0.000,0.150,1.571,0.150
2.46,SQUARE,Square Forward,0.000,0.152,1.571,0.152
2.50,SQUARE,Square Forward,0.000,0.154,1.571,0.154
2.53,SQUARE,Square Forward,0.000,0.155,1.571,0.155
2.56,SQUARE,Square Forward,0.000,0.157,1.571,0.157
2.59,SQUARE,Square Forward,0.000,0.159,1.571,0.159
2.62,SQUARE,Square Forward,0.000,0.161,1.571,0.161
2.66,SQUARE,Square Forward,0.000,0.163,1.571,0.163
2.69,SQUARE,Square Forward,0.000,0.165,1.571,0.165
2.72,SQUARE,Square Forward,0.000,0.167,1.571,0.167
2.75,SQUARE,Square Forward,0.000,0.169,1.571,0.169
2.78,SQUARE,Square Forward,0.000,0.171,1.571,0.171
2.82,SQUARE,Square Forward,0.000,0.173,1.571,0.173
2.85,SQUARE,Square Forward,0.000,0.175,1.571,0.175
2.88,SQUARE,Square Forward,0.000,0.177,1.571,0.177
2.91,SQUARE,Square Forward,0.000,0.179,1.571,0.179
2.94,SQUARE,Square Forward,0.000,0.181,1.571,0.181
2.98,SQUARE,Square Forward,0.000,0.183,1.571,0.183
3.01,SQUARE,Square Forward,0.000,0.185,1.571,0.185
3.04,SQUARE,Square Forward,0.000,0.187,1.571,0.187
3.07,SQUARE,Square Forward,0.000,0.189,1.571,0.189
3.10,SQUARE,Square Forward,0.000,0.191,1.571,0.191
3.14,SQUARE,Square Forward,0.000,0.193,1.571,0.193
3.17,SQUARE,Square Forward,0.000,0.195,1.571,0.195
3.20,SQUARE,Square Forward,0.000,0.197,1.571,0.197
3.23,SQUARE,Square Forward,0.000,0.199,1.571,0.199
3.26,SQUARE,Square Forward,0.000,0.201,1.571,0.201
3.30,SQUARE,Square Forward,0.000,0.203,1.571,0.203
3.33,SQUARE,Square Forward,0.000,0.205,1.571,0.205
3.36,SQUARE,Square Forward,0.000,0.207,1.571,0.207
3.39,SQUARE,Square Forward,0.000,0.209,1.571,0.209
3.42,SQUARE,Square Forward,0.000,0.211,1.571,0.211
3.46,SQUARE,Square Forward,0.000,0.213,1.571,0.213
3.49,SQUARE,Square Forward,0.000,0.215,1.571,0.215
3.52,SQUARE,Square Forward,0.000,0.216,1.571,0.216
3.55,SQUARE,Square Forward,0.000,0.218,1.571,0.218
3.58,SQUARE,Square Forward,0.000,0.220,1.571,0.220
3.62,SQUARE,Square Forward,0.000,0.222,1.571,0.222
3.65,SQUARE,Square Forward,0.000,0.224,1.571,0.224
3.68,SQUARE,Square Forward,0.000,0.226,1.571,0.226
3.71,SQUARE,Square Forward,0.000,0.228,1.571,0.228
3.74,SQUARE,Square Forward,0.000,0.230,1.571,0.230
3.78,SQUARE,Square Forward,0.000,0.232,1.571,0.232
3.81,SQUARE,Square Forward,0.000,0.234,1.571,0.234
3.84,SQUARE,Square Forward,0.000,0.236,1.571,0.236
3.87,SQUARE,Square Forward,0.000,0.238,1.571,0.238
3.90,SQUARE,Square Forward,0.000,0.240,1.571,0.240
3.94,SQUARE,Square Forward,0.000,0.242,1.571,0.242
3.97,SQUARE,Square Forward,0.000,0.244,1.571,0.244
4.00,SQUARE,Square Forward,0.000,0.246,1.571,0.246
4.03,SQUARE,Square Forward,0.000,0.248,1.571,0.248
4.06,SQUARE,Square Forward,0.000,0.250,1.571,0.250
4.10,SQUARE,Square Forward,0.000,0.252,1.571,0.252
4.13,SQUARE,Square Forward,0.000,0.254,1.571,0.254
4.16,SQUARE,Square Forward,0.000,0.256,1.571,0.256
4.19,SQUARE,Square Forward,0.000,0.258,1.571,0.258
4.22,SQUARE,Square Forward,0.000,0.260,1.571,0.260
4.26,SQUARE,Square Forward,0.000,0.262,1.571,0.262
4.29,SQUARE,Square Forward,0.000,0.264,1.571,0.264
4.32,SQUARE,Square Forward,0.000,0.266,1.571,0.266
4.35,SQUARE,Square Forward,0.000,0.268,1.571,0.268
4.38,SQUARE,Square Forward,0.000,0.270,1.571,0.270
4.42,SQUARE,Square Forward,0.000,0.272,1.571,0.272
4.45,SQUARE,Square Forward,0.000,0.274,1.571,0.274
4.48,SQUARE,Square Forward,0.000,0.276,1.571,0.276
4.51,SQUARE,Square Forward,0.000,0.277,1.571,0.277
4.54,SQUARE,Square Forward,0.000,0.279,1.571,0.279
4.58,SQUARE,Square Forward,0.000,0.281,1.571,0.281
4.61,SQUARE,Square Forward,0.000,0.283,1.571,0.283
4.64,SQUARE,Square Forward,0.000,0.285,1.571,0.285
4.67,SQUARE,Square Forward,0.000,0.287,1.571,0.287
4.70,SQUARE,Square Forward,0.000,0.289,1.571,0.289
4.74,SQUARE,Square Forward,0.000,0.291,1.571,0.291
4.77,SQUARE,Square Forward,0.000,0.293,1.571,0.293
4.80,SQUARE,Square Forward,0.000,0.295,1.571,0.295
4.83,SQUARE,Square Forward,0.000,0.297,1.571,0.297
4.86,SQUARE,Square Forward,0.000,0.299,1.571,0.299
4.90,SQUARE,Square Forward,0.000,0.301,1.571,0.301
4.93,SQUARE,Square Forward,0.000,0.303,1.571,0.303
4.96,SQUARE,Square Forward,0.000,0.305,1.571,0.305
4.99,SQUARE,Square Forward,0.000,0.307,1.571,0.307
5.02,SQUARE,Square Forward,0.000,0.309,1.571,0.309
5.06,SQUARE,Square Forward,0.000,0.311,1.571,0.311
5.09,SQUARE,Square Forward,0.000,0.313,1.571,0.313
5.12,SQUARE,Square Forward,0.000,0.315,1.571,0.315
5.15,SQUARE,Square Forward,0.000,0.317,1.571,0.317
5.18,SQUARE,Square Forward,0.000,0.319,1.571,0.319
5.22,SQUARE,Square Forward,0.000,0.321,1.571,0.321
5.25,SQUARE,Square Forward,0.000,0.323,1.571,0.323
5.28,SQUARE,Square Forward,0.000,0.325,1.571,0.325
5.31,SQUARE,Square Forward,0.000,0.327,1.571,0.327
5.34,SQUARE,Square Forward,0.000,0.329,1.571,0.329
5.38,SQUARE,Square Forward,0.000,0.331,1.571,0.331
5.41,SQUARE,Square Forward,0.000,0.333,1.571,0.333
5.44,SQUARE,Square Forward,0.000,0.335,1.571,0.335
5.47,SQUARE,Square Forward,0.000,0.337,1.571,0.337
5.50,SQUARE,Square Forward,0.000,0.338,1.571,0.338
5.54,SQUARE,Square Forward,0.000,0.340,1.571,0.340
5.57,SQUARE,Square Forward,0.000,0.342,1.571,0.342
5.60,SQUARE,Square Forward,0.000,0.344,1.571,0.344
5.63,SQUARE,Square Forward,0.000,0.346,1.571,0.346
5.66,SQUARE,Square Forward,0.000,0.348,1.571,0.348
5.70,SQUARE,Square Forward,0.000,0.350,1.571,0.350
5.73,SQUARE,Square Forward,0.000,0.352,1.571,0.352
5.76,SQUARE,Square Forward,0.000,0.354,1.571,0.354
5.79,SQUARE,Square Forward,0.000,0.356,1.571,0.356
5.82,SQUARE,Square Forward,0.000,0.358,1.571,0.358
5.86,SQUARE,Square Forward,0.000,0.360,1.571,0.360
5.89,SQUARE,Square Forward,0.000,0.362,1.571,0.362
5.92,SQUARE,Square Forward,0.000,0.364,1.571,0.364
5.95,SQUARE,Square Forward,0.000,0.366,1.571,0.366
5.98,SQUARE,Square Forward,0.000,0.368,1.571,0.368
6.02,SQUARE,Square Forward,0.000,0.370,1.571,0.370
6.05,SQUARE,Square Turn (Odometry),0.000,0.370,1.536,0.370
6.08,SQUARE,Square Turn (Odometry),0.000,0.370,1.501,0.370
6.11,SQUARE,Square Turn (Odometry),0.000,0.370,1.466,0.370
6.14,SQUARE,Square Turn (Odometry),0.000,0.370,1.431,0.370
6.18,SQUARE,Square Turn (Odometry),0.000,0.370,1.397,0.370
6.21,SQUARE,Square Turn (Odometry),0.000,0.370,1.362,0.370
6.24,SQUARE,Square Turn (Odometry),0.000,0.370,1.327,0.370
6.27,SQUARE,Square Turn (Odometry),0.000,0.370,1.292,0.370
6.30,SQUARE,Square Turn (Odometry),0.000,0.370,1.257,0.370
6.34,SQUARE,Square Turn (Odometry),0.000,0.370,1.222,0.370
6.37,SQUARE,Square Turn (Odometry),0.000,0.370,1.188,0.370
6.40,SQUARE,Square Turn (Odometry),0.000,0.370,1.153,0.370
6.43,SQUARE,Square Turn (Odometry),0.000,0.370,1.118,0.370
6.46,SQUARE,Square Turn (Odometry),0.000,0.370,1.083,0.370
6.50,SQUARE,Square Turn (Odometry),0.000,0.370,1.048,0.370
6.53,SQUARE,Square Turn (Odometry),0.000,0.370,1.013,0.370
6.56,SQUARE,Square Turn (Odometry),0.000,0.370,0.979,0.370
6.59,SQUARE,Square Turn (Odometry),0.000,0.370,0.944,0.370
6.62,SQUARE,Square Turn (Odometry),0.000,0.370,0.909,0.370
6.66,SQUARE,Square Turn (Odometry),0.000,0.370,0.874,0.370
6.69,SQUARE,Square Turn (Odometry),0.000,0.370,0.839,0.370
6.72,SQUARE,Square Turn (Odometry),0.000,0.370,0.804,0.370
6.75,SQUARE,Square Turn (Odometry),0.000,0.370,0.770,0.370
6.78,SQUARE,Square Turn (Odometry),0.000,0.370,0.735,0.370
6.82,SQUARE,Square Turn (Odometry),0.000,0.370,0.700,0.370
6.85,SQUARE,Square Turn (Odometry),0.000,0.370,0.665,0.370
6.88,SQUARE,Square Turn (Odometry),0.000,0.370,0.630,0.370
6.91,SQUARE,Square Turn (Odometry),0.000,0.370,0.596,0.370
6.94,SQUARE,Square Turn (Odometry),0.000,0.370,0.561,0.370
6.98,SQUARE,Square Turn (Odometry),0.000,0.370,0.526,0.370
7.01,SQUARE,Square Turn (Odometry),0.000,0.370,0.491,0.370
7.04,SQUARE,Square Turn (Odometry),0.000,0.370,0.456,0.370
7.07,SQUARE,Square Turn (Odometry),0.000,0.370,0.421,0.370
7.10,SQUARE,Square Turn (Odometry),0.000,0.370,0.387,0.370
7.14,SQUARE,Square Turn (Odometry),0.000,0.370,0.352,0.370
7.17,SQUARE,Square Turn (Odometry),0.000,0.370,0.317,0.370
7.20,SQUARE,Square Turn (Odometry),0.000,0.370,0.282,0.370
7.23,SQUARE,Square Turn (Odometry),0.000,0.370,0.247,0.370
7.26,SQUARE,Square Turn (Odometry),0.000,0.370,0.212,0.370
7.30,SQUARE,Square Turn (Odometry),0.000,0.370,0.178,0.370
7.33,SQUARE,Square Turn (Odometry),0.000,0.370,0.143,0.370
7.36,SQUARE,Square Turn (Odometry),0.000,0.370,0.108,0.370
7.39,SQUARE,Square Turn (Odometry),0.000,0.370,0.073,0.370
7.42,SQUARE,Square Turn (Odometry),0.000,0.370,0.038,0.370
7.46,SQUARE,Square Turn (Odometry),0.000,0.370,0.003,0.370
7.49,SQUARE,Square Turn (Odometry),0.000,0.370,-0.031,0.370
7.52,SQUARE,Square Turn (Odometry),0.000,0.370,-0.066,0.370
7.55,SQUARE,Square Forward,0.002,0.370,-0.066,0.370
7.58,SQUARE,Square Forward,0.004,0.370,-0.066,0.370
7.62,SQUARE,Square Forward,0.006,0.370,-0.066,0.370
7.65,SQUARE,Square Forward,0.008,0.369,-0.066,0.370
7.68,SQUARE,Square Forward,0.010,0.369,-0.066,0.369
7.71,SQUARE,Square Forward,0.012,0.369,-0.066,0.369
7.74,SQUARE,Square Forward,0.014,0.369,-0.066,0.369
7.78,SQUARE,Square Forward,0.016,0.369,-0.066,0.369
7.81,SQUARE,Square Forward,0.018,0.369,-0.066,0.369
7.84,SQUARE,Square Forward,0.020,0.369,-0.066,0.369
7.87,SQUARE,Square Forward,0.022,0.369,-0.066,0.369
7.90,SQUARE,Square Forward,0.024,0.368,-0.066,0.369
7.94,SQUARE,Square Forward,0.026,0.368,-0.066,0.369
7.97,SQUARE,Square Forward,0.027,0.368,-0.066,0.369
8.00,SQUARE,Square Forward,0.029,0.368,-0.066,0.369
8.03,SQUARE,Square Forward,0.031,0.368,-0.066,0.369
8.06,SQUARE,Square Forward,0.033,0.368,-0.066,0.369
8.10,SQUARE,Square Forward,0.035,0.368,-0.066,0.369
8.13,SQUARE,Square Forward,0.037,0.368,-0.066,0.369
8.16,SQUARE,Square Forward,0.039,0.367,-0.066,0.369
8.19,SQUARE,Square Forward,0.041,0.367,-0.066,0.370
8.22,SQUARE,Square Forward,0.043,0.367,-0.066,0.370
8.26,SQUARE,Square Forward,0.045,0.367,-0.066,0.370
8.29,SQUARE,Square Forward,0.047,0.367,-0.066,0.370
8.32,SQUARE,Square Forward,0.049,0.367,-0.066,0.370
8.35,SQUARE,Square Forward,0.051,0.367,-0.066,0.370
8.38,SQUARE,Square Forward,0.053,0.366,-0.066,0.370
8.42,SQUARE,Square Forward,0.055,0.366,-0.066,0.370
8.45,SQUARE,Square Forward,0.057,0.366,-0.066,0.371
8.48,SQUARE,Square Forward,0.059,0.366,-0.066,0.371
8.51,SQUARE,Square Forward,0.061,0.366,-0.066,0.371
8.54,SQUARE,Square Forward,0.063,0.366,-0.066,0.371
8.58,SQUARE,Square Forward,0.065,0.366,-0.066,0.371
8.61,SQUARE,Square Forward,0.067,0.366,-0.066,0.372
8.64,SQUARE,Square Forward,0.069,0.365,-0.066,0.372
8.67,SQUARE,Square Forward,0.071,0.365,-0.066,0.372
8.70,SQUARE,Square Forward,0.073,0.365,-0.066,0.372
8.74,SQUARE,Square Forward,0.075,0.365,-0.066,0.373
8.77,SQUARE,Square Forward,0.077,0.365,-0.066,0.373
8.80,SQUARE,Square Forward,0.079,0.365,-0.066,0.373
8.83,SQUARE,Square Forward,0.081,0.365,-0.066,0.373
8.86,SQUARE,Square Forward,0.082,0.365,-0.066,0.374
8.90,SQUARE,Square Forward,0.084,0.364,-0.066,0.374
8.93,SQUARE,Square Forward,0.086,0.364,-0.066,0.374
8.96,SQUARE,Square Forward,0.088,0.364,-0.066,0.375
8.99,SQUARE,Square Forward,0.090,0.364,-0.066,0.375
9.02,SQUARE,Square Forward,0.092,0.364,-0.066,0.375
9.06,SQUARE,Square Forward,0.094,0.364,-0.066,0.376
9.09,SQUARE,Square Forward,0.096,0.364,-0.066,0.376
9.12,SQUARE,Square Forward,0.098,0.363,-0.066,0.376
9.15,SQUARE,Square Forward,0.100,0.363,-0.066,0.377
9.18,SQUARE,Square Forward,0.102,0.363,-0.066,0.377
9.22,SQUARE,Square Forward,0.104,0.363,-0.066,0.378
9.25,SQUARE,Square Forward,0.106,0.363,-0.066,0.378
9.28,SQUARE,Square Forward,0.108,0.363,-0.066,0.379
9.31,SQUARE,Square Forward,0.110,0.363,-0.066,0.379
9.34,SQUARE,Square Forward,0.112,0.363,-0.066,0.379
9.38,SQUARE,Square Forward,0.114,0.362,-0.066,0.380
9.41,SQUARE,Square Forward,0.116,0.362,-0.066,0.380
9.44,SQUARE,Square Forward,0.118,0.362,-0.066,0.381
9.47,SQUARE,Square Forward,0.120,0.362,-0.066,0.381
9.50,SQUARE,Square Forward,0.122,0.362,-0.066,0.382
9.54,SQUARE,Square Forward,0.124,0.362,-0.066,0.382
9.57,SQUARE,Square Forward,0.126,0.362,-0.066,0.383
9.60,SQUARE,Square Forward,0.128,0.362,-0.066,0.383
9.63,SQUARE,Square Forward,0.130,0.361,-0.066,0.384
9.66,SQUARE,Square Forward,0.132,0.361,-0.066,0.384
9.70,SQUARE,Square Forward,0.134,0.361,-0.066,0.385
9.73,SQUARE,Square Forward,0.135,0.361,-0.066,0.386
9.76,SQUARE,Square Forward,0.137,0.361,-0.066,0.386
9.79,SQUARE,Square Forward,0.139,0.361,-0.066,0.387
9.82,SQUARE,Square Forward,0.141,0.361,-0.066,0.387
9.86,SQUARE,Square Forward,0.143,0.360,-0.066,0.388
9.89,SQUARE,Square Forward,0.145,0.360,-0.066,0.389
9.92,SQUARE,Square Forward,0.147,0.360,-0.066,0.389
9.95,SQUARE,Square Forward,0.149,0.360,-0.066,0.390
9.98,SQUARE,Square Forward,0.151,0.360,-0.066,0.390
10.02,SQUARE,Square Forward,0.153,0.360,-0.066,0.391
10.05,SQUARE,Square Forward,0.155,0.360,-0.066,0.392
10.08,SQUARE,Square Forward,0.157,0.360,-0.066,0.392
10.11,SQUARE,Square Forward,0.159,0.359,-0.066,0.393
10.14,SQUARE,Square Forward,0.161,0.359,-0.066,0.394
10.18,SQUARE,Square Forward,0.163,0.359,-0.066,0.394
10.21,SQUARE,Square Forward,0.165,0.359,-0.066,0.395
10.24,SQUARE,Square Forward,0.167,0.359,-0.066,0.396
10.27,SQUARE,Square Forward,0.169,0.359,-0.066,0.397
10.30,SQUARE,Square Forward,0.171,0.359,-0.066,0.397
10.34,SQUARE,Square Forward,0.173,0.359,-0.066,0.398
10.37,SQUARE,Square Forward,0.175,0.358,-0.066,0.399
10.40,SQUARE,Square Forward,0.177,0.358,-0.066,0.399
10.43,SQUARE,Square Forward,0.179,0.358,-0.066,0.400
10.46,SQUARE,Square Forward,0.181,0.358,-0.066,0.401
10.50,SQUARE,Square Forward,0.183,0.358,-0.066,0.402
10.53,SQUARE,Square Forward,0.185,0.358,-0.066,0.403
10.56,SQUARE,Square Forward,0.187,0.358,-0.066,0.403
10.59,SQUARE,Square Forward,0.189,0.357,-0.066,0.404
10.62,SQUARE,Square Forward,0.190,0.357,-0.066,0.405
10.66,SQUARE,Square Forward,0.192,0.357,-0.066,0.406
10.69,SQUARE,Square Forward,0.194,0.357,-0.066,0.407
10.72,SQUARE,Square Forward,0.196,0.357,-0.066,0.407
10.75,SQUARE,Square Forward,0.198,0.357,-0.066,0.408
10.78,SQUARE,Square Forward,0.200,0.357,-0.066,0.409
10.82,SQUARE,Square Forward,0.202,0.357,-0.066,0.410
10.85,SQUARE,Square Forward,0.204,0.356,-0.066,0.411
10.88,SQUARE,Square Forward,0.206,0.356,-0.066,0.412
10.91,SQUARE,Square Forward,0.208,0.356,-0.066,0.413
10.94,SQUARE,Square Forward,0.210,0.356,-0.066,0.413
10.98,SQUARE,Square Forward,0.212,0.356,-0.066,0.414
11.01,SQUARE,Square Forward,0.214,0.356,-0.066,0.415
11.04,SQUARE,Square Forward,0.216,0.356,-0.066,0.416
11.07,SQUARE,Square Forward,0.218,0.356,-0.066,0.417
11.10,SQUARE,Square Forward,0.220,0.355,-0.066,0.418
11.14,SQUARE,Square Forward,0.222,0.355,-0.066,0.419
11.17,SQUARE,Square Forward,0.224,0.355,-0.066,0.420
11.20,SQUARE,Square Forward,0.226,0.355,-0.066,0.421
11.23,SQUARE,Square Forward,0.228,0.355,-0.066,0.422
11.26,SQUARE,Square Forward,0.230,0.355,-0.066,0.423
11.30,SQUARE,Square Forward,0.232,0.355,-0.066,0.424
11.33,SQUARE,Square Forward,0.234,0.354,-0.066,0.425
11.36,SQUARE,Square Forward,0.236,0.354,-0.066,0.426
11.39,SQUARE,Square Forward,0.238,0.354,-0.066,0.427
11.42,SQUARE,Square Forward,0.240,0.354,-0.066,0.428
11.46,SQUARE,Square Forward,0.242,0.354,-0.066,0.429
11.49,SQUARE,Square Forward,0.243,0.354,-0.066,0.430
11.52,SQUARE,Square Forward,0.245,0.354,-0.066,0.431
11.55,SQUARE,Square Forward,0.247,0.354,-0.066,0.432
11.58,SQUARE,Square Forward,0.249,0.353,-0.066,0.433
11.62,SQUARE,Square Forward,0.251,0.353,-0.066,0.434
11.65,SQUARE,Square Forward,0.253,0.353,-0.066,0.435
11.68,SQUARE,Square Forward,0.255,0.353,-0.066,0.436
11.71,SQUARE,Square Forward,0.257,0.353,-0.066,0.437
11.74,SQUARE,Square Forward,0.259,0.353,-0.066,0.438
11.78,SQUARE,Square Forward,0.261,0.353,-0.066,0.439
11.81,SQUARE,Square Forward,0.263,0.353,-0.066,0.440
11.84,SQUARE,Square Forward,0.265,0.352,-0.066,0.441
11.87,SQUARE,Square Forward,0.267,0.352,-0.066,0.442
11.90,SQUARE,Square Forward,0.269,0.352,-0.066,0.443
11.94,SQUARE,Square Forward,0.271,0.352,-0.066,0.444
11.97,SQUARE,Square Forward,0.273,0.352,-0.066,0.445
12.00,SQUARE,Square Forward,0.275,0.352,-0.066,0.446
12.03,SQUARE,Square Forward,0.277,0.352,-0.066,0.448
12.06,SQUARE,Square Forward,0.279,0.351,-0.066,0.449
12.10,SQUARE,Square Forward,0.281,0.351,-0.066,0.450
12.13,SQUARE,Square Forward,0.283,0.351,-0.066,0.451
12.16,SQUARE,Square Forward,0.285,0.351,-0.066,0.452
12.19,SQUARE,Square Forward,0.287,0.351,-0.066,0.453
12.22,SQUARE,Square Forward,0.289,0.351,-0.066,0.454
12.26,SQUARE,Square Forward,0.291,0.351,-0.066,0.455
12.29,SQUARE,Square Forward,0.293,0.351,-0.066,0.457
12.32,SQUARE,Square Forward,0.295,0.350,-0.066,0.458
12.35,SQUARE,Square Forward,0.297,0.350,-0.066,0.459
12.38,SQUARE,Square Forward,0.298,0.350,-0.066,0.460
12.42,SQUARE,Square Forward,0.300,0.350,-0.066,0.461
12.45,SQUARE,Square Forward,0.302,0.350,-0.066,0.462
12.48,SQUARE,Square Forward,0.304,0.350,-0.066,0.464
12.51,SQUARE,Square Forward,0.306,0.350,-0.066,0.465
12.54,SQUARE,Square Forward,0.308,0.350,-0.066,0.466
12.58,SQUARE,Square Forward,0.310,0.349,-0.066,0.467
12.61,SQUARE,Square Forward,0.312,0.349,-0.066,0.468
12.64,SQUARE,Square Forward,0.314,0.349,-0.066,0.470
12.67,SQUARE,Square Forward,0.316,0.349,-0.066,0.471
12.70,SQUARE,Square Forward,0.318,0.349,-0.066,0.472
12.74,SQUARE,Square Forward,0.320,0.349,-0.066,0.473
12.77,SQUARE,Square Forward,0.322,0.349,-0.066,0.475
12.80,SQUARE,Square Forward,0.324,0.348,-0.066,0.476
12.83,SQUARE,Square Forward,0.326,0.348,-0.066,0.477
12.86,SQUARE,Square Forward,0.328,0.348,-0.066,0.478
12.90,SQUARE,Square Forward,0.330,0.348,-0.066,0.480
12.93,SQUARE,Square Forward,0.332,0.348,-0.066,0.481
12.96,SQUARE,Square Forward,0.334,0.348,-0.066,0.482
12.99,SQUARE,Square Forward,0.336,0.348,-0.066,0.483
13.02,SQUARE,Square Forward,0.338,0.348,-0.066,0.485
13.06,SQUARE,Square Forward,0.340,0.347,-0.066,0.486
13.09,SQUARE,Square Forward,0.342,0.347,-0.066,0.487
13.12,SQUARE,Square Forward,0.344,0.347,-0.066,0.488
13.15,SQUARE,Square Forward,0.346,0.347,-0.066,0.490
